id,marital8,gender,age,race,children,arrestsdli8,incarceration,income8,smoking8,drinking8,drug_marijuana,sexdrugsdli8,sexstrng8,ratelife8
2686,married,female,25,nonblhis,1,a_no,0,271,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5133,married,male,26,nonblhis,-1,a_no,0,154,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
6649,married,female,26,hispanic,4,a_no,0,123,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
7132,married,female,27,hispanic,-1,a_no,0,309,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
166,nevermarried,female,26,nonblhis,-1,a_no,0,378,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
1622,nevermarried,female,24,mixed,-1,a_no,0,695,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
1872,cohabiting,male,27,hispanic,-1,a_no,0,173,smk_yes,drnk_no,dm_yes,s_no,ss_no,good
214,nevermarried,female,26,hispanic,-1,a_no,0,415,smk_no,drnk_yes,dm_no,s_no,ss_no,good
8597,nevermarried,male,26,hispanic,-1,a_no,0,133,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
1021,nevermarried,female,24,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1931,divorced,male,26,nonblhis,-1,a_no,0,696,smk_no,drnk_yes,dm_yes,s_no,ss_yes,good
7524,nevermarried,male,26,hispanic,0,a_no,1,-3,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
8117,nevermarried,female,24,black,3,a_no,0,15,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
1928,separated,female,27,hispanic,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6209,cohabiting,female,28,black,-1,a_no,0,814,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
5977,nevermarried,male,28,nonblhis,-1,a_no,0,477,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
8769,nevermarried,female,25,black,-1,a_no,0,826,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5975,married,female,26,nonblhis,-1,a_no,0,792,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
3661,married,female,28,nonblhis,2,a_no,0,97,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4602,nevermarried,male,25,nonblhis,-1,a_no,0,388,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,good
4658,nevermarried,female,28,black,2,a_no,0,193,smk_no,drnk_yes,dm_yes,s_no,ss_yes,good
2231,nevermarried,female,25,hispanic,-1,a_no,0,1158,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7804,nevermarried,female,25,black,3,a_no,0,72,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
2514,married,male,27,nonblhis,1,a_no,0,342,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
5229,married,male,27,nonblhis,1,a_no,0,389,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
5567,cohabiting,female,25,black,2,a_no,0,122,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
2622,married,male,27,nonblhis,2,a_no,0,276,smk_no,drnk_no,dm_no,s_no,ss_no,good
7279,nevermarried,female,26,black,-1,a_no,0,432,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
5228,married,female,25,nonblhis,2,a_no,0,193,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
3346,cohabiting,female,27,hispanic,-1,a_no,0,753,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
3006,nevermarried,female,27,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7818,married,male,27,black,1,a_no,0,300,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5598,nevermarried,male,27,black,0,a_no,1,42,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
8785,nevermarried,female,25,black,2,a_no,0,105,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,fair
8743,nevermarried,female,27,nonblhis,-1,a_no,0,-3,smk_yes,drnk_no,dm_yes,s_yes,ss_no,excellent
2119,nevermarried,male,28,nonblhis,0,a_no,0,561,smk_yes,drnk_yes,dm_no,s_no,ss_yes,good
4142,cohabiting,male,25,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1312,cohabiting,female,28,nonblhis,-1,a_no,0,180,smk_yes,drnk_yes,dm_no,s_no,ss_yes,excellent
3550,married,female,27,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7849,married,male,27,black,-2,a_no,0,169,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
5331,married,male,27,nonblhis,1,a_no,0,336,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
41,nevermarried,female,25,nonblhis,-1,a_no,0,603,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
8168,cohabiting,male,24,hispanic,-1,a_no,0,346,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
8716,cohabiting,female,25,black,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7764,nevermarried,female,24,black,-1,a_no,0,437,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4734,married,male,25,hispanic,-1,a_no,0,218,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4287,nevermarried,female,24,nonblhis,1,a_no,0,501,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
8593,married,male,24,hispanic,1,a_no,0,153,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2809,cohabiting,female,27,black,3,a_no,0,259,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2233,m_vskip,male,24,nonblhis,-1,a_no,0,1937,smk_yes,drnk_yes,dm_yes,s_dontknow,ss_yes,good
4908,cohabiting,male,28,nonblhis,1,a_no,0,124,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
2351,nevermarried,female,24,nonblhis,-1,a_no,0,388,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7944,nevermarried,male,26,black,-1,a_no,0,524,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
4793,nevermarried,male,28,nonblhis,-1,a_no,0,486,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
690,married,male,28,hispanic,3,a_no,0,209,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
8576,nevermarried,male,26,hispanic,-1,a_no,0,459,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
1081,nevermarried,male,25,nonblhis,-1,a_no,0,14,smk_yes,drnk_yes,dm_yes,s_vskip,ss_vskip,good
5460,married,female,25,nonblhis,2,a_no,0,190,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
1980,cohabiting,female,28,hispanic,-1,a_no,0,-3,smk_no,drnk_no,dm_yes,s_no,ss_no,verygood
8681,nevermarried,female,25,black,-1,a_no,0,625,smk_no,drnk_no,dm_yes,s_no,ss_no,verygood
1722,cohabiting,male,27,hispanic,3,a_no,0,217,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
217,married,female,26,hispanic,-1,a_no,0,230,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
8069,nevermarried,female,28,black,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
927,nevermarried,male,27,hispanic,0,a_no,0,1937,smk_no,drnk_yes,dm_yes,s_no,ss_yes,good
2102,nevermarried,female,28,black,1,a_no,0,70,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
6330,married,female,24,nonblhis,1,a_no,0,402,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2730,married,male,28,nonblhis,-1,a_no,0,704,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
722,nevermarried,male,25,nonblhis,-1,a_no,0,488,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6424,married,female,26,nonblhis,1,a_no,0,794,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2292,cohabiting,male,28,nonblhis,-1,a_no,0,284,smk_no,drnk_yes,dm_no,s_no,ss_no,good
6688,divorced,female,25,black,4,a_no,0,226,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
3670,nevermarried,female,26,hispanic,2,a_no,0,30,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
6579,nevermarried,female,27,hispanic,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8226,nevermarried,female,26,black,-1,a_no,0,503,smk_no,drnk_yes,dm_no,s_no,ss_no,good
6809,married,female,24,hispanic,-1,a_no,0,699,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7998,cohabiting,male,27,black,-1,a_no,0,292,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
6714,married,female,28,hispanic,2,a_no,0,259,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
153,nevermarried,female,28,black,4,a_no,0,15,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
6664,married,male,26,hispanic,2,a_no,0,171,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
4034,married,female,27,nonblhis,3,a_no,0,182,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8575,married,female,27,hispanic,3,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
224,cohabiting,female,26,nonblhis,-1,a_no,0,461,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3760,married,male,27,black,4,a_no,0,159,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3401,married,female,27,nonblhis,2,a_no,0,62,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
2799,cohabiting,male,28,black,3,a_yes,5,97,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
8104,nevermarried,male,24,black,-1,a_no,0,173,smk_no,drnk_yes,dm_no,s_no,ss_refuse,verygood
413,nevermarried,male,28,black,-1,a_no,0,212,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,poor
8798,nevermarried,male,28,nonblhis,-1,a_no,0,111,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
28,nevermarried,female,25,black,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
5072,married,female,27,hispanic,1,a_no,0,-3,smk_refuse,drnk_refuse,dm_no,s_no,ss_refuse,verygood
1637,cohabiting,male,25,nonblhis,-1,a_no,0,92,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5594,nevermarried,female,24,nonblhis,-1,a_no,0,16,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
5014,nevermarried,male,27,nonblhis,-1,a_no,0,153,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
4433,nevermarried,female,25,nonblhis,2,a_no,0,93,smk_no,drnk_no,dm_no,s_no,ss_no,fair
5912,cohabiting,female,26,nonblhis,1,a_no,0,771,smk_yes,drnk_no,dm_yes,s_no,ss_no,excellent
745,nevermarried,male,28,nonblhis,-1,a_no,0,231,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,verygood
4857,cohabiting,female,24,hispanic,0,a_yes,1,187,smk_yes,drnk_yes,dm_yes,s_no,ss_no,poor
7219,nevermarried,male,28,black,-1,a_no,1,214,smk_yes,drnk_yes,dm_no,s_no,ss_yes,fair
8590,nevermarried,female,25,hispanic,-1,a_yes,0,532,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
6683,nevermarried,male,25,hispanic,-1,a_no,0,123,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3498,married,female,25,nonblhis,-1,a_no,0,322,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
8245,married,female,28,black,4,a_no,0,131,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2062,married,male,25,nonblhis,-1,a_no,0,333,smk_no,drnk_yes,dm_no,s_no,ss_no,good
7415,married,male,26,hispanic,2,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4140,married,female,25,nonblhis,-1,a_no,0,358,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
7369,married,male,27,black,0,a_no,0,311,smk_no,drnk_no,dm_no,s_no,ss_yes,excellent
6393,married,male,28,nonblhis,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
3774,separated,female,26,nonblhis,-1,a_no,0,201,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4846,cohabiting,female,25,nonblhis,-1,a_no,0,337,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
5729,nevermarried,male,28,nonblhis,1,a_no,1,185,smk_no,drnk_yes,dm_no,s_no,ss_yes,excellent
1989,nevermarried,female,27,nonblhis,1,a_no,0,105,smk_no,drnk_yes,dm_no,s_no,ss_no,good
668,nevermarried,female,24,nonblhis,-1,a_no,0,451,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
2589,nevermarried,male,26,nonblhis,-1,a_no,0,190,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
8582,nevermarried,female,28,hispanic,-1,a_no,0,287,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,poor
5554,cohabiting,male,24,black,1,a_no,0,434,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
514,married,female,27,hispanic,2,a_no,0,307,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3422,married,female,26,nonblhis,-1,a_no,0,312,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1630,nevermarried,female,27,nonblhis,-1,a_no,0,178,smk_no,drnk_yes,dm_no,s_no,ss_yes,good
7817,cohabiting,female,27,black,2,a_no,0,21,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2404,nevermarried,male,24,nonblhis,-1,a_no,0,228,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,good
6186,cohabiting,female,24,nonblhis,-1,a_no,0,303,smk_yes,drnk_yes,dm_yes,s_no,ss_no,poor
6852,married,female,24,hispanic,2,a_no,0,215,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8641,nevermarried,female,25,hispanic,1,a_no,0,219,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5321,married,male,28,nonblhis,1,a_no,0,174,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
4789,nevermarried,female,26,nonblhis,-1,a_no,0,241,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5446,married,female,25,mixed,-1,a_no,0,389,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5184,nevermarried,male,26,nonblhis,-1,a_no,0,352,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
7917,cohabiting,male,25,black,0,a_no,0,144,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
5012,nevermarried,male,28,nonblhis,-1,a_no,0,370,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3417,married,female,25,nonblhis,-1,a_no,0,288,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
5827,nevermarried,female,28,black,1,a_no,0,253,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
723,nevermarried,male,25,hispanic,-1,a_no,0,773,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
572,married,male,25,nonblhis,-1,a_no,0,261,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
5848,nevermarried,male,28,black,0,a_no,0,197,smk_no,drnk_no,dm_no,s_no,ss_yes,excellent
7272,nevermarried,male,25,black,-1,a_no,0,-3,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
6012,cohabiting,female,28,black,2,a_no,0,7,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
7890,nevermarried,male,26,black,-1,a_no,0,341,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
6799,cohabiting,female,27,hispanic,2,a_no,0,782,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1357,married,female,26,hispanic,2,a_no,0,366,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5704,divorced,male,25,nonblhis,0,a_yes,0,126,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
3939,cohabiting,female,26,nonblhis,-1,a_no,0,85,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
6425,nevermarried,male,24,hispanic,-1,a_no,0,251,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3241,divorced,female,25,hispanic,0,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
7607,married,male,26,hispanic,2,a_no,0,152,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
93,married,male,25,hispanic,-1,a_no,0,152,smk_no,drnk_no,dm_yes,s_vskip,ss_vskip,excellent
863,married,female,24,nonblhis,1,a_no,1,403,smk_no,drnk_yes,dm_no,s_no,ss_no,good
8870,cohabiting,female,24,hispanic,1,a_no,0,363,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,excellent
5909,nevermarried,female,24,nonblhis,-1,a_no,0,280,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1851,divorced,male,26,black,0,a_no,0,-3,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
8179,cohabiting,male,27,hispanic,1,a_yes,0,210,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
6198,nevermarried,female,24,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6094,married,male,27,nonblhis,-1,a_no,0,310,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
8748,nevermarried,female,27,black,3,a_no,0,59,smk_no,drnk_no,dm_no,s_no,ss_no,fair
1512,nevermarried,female,24,nonblhis,1,a_no,0,105,smk_yes,drnk_no,dm_yes,s_no,ss_no,fair
7798,nevermarried,female,25,black,2,a_no,0,21,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5923,married,male,28,black,0,a_no,0,352,smk_no,drnk_yes,dm_no,s_no,ss_no,good
5702,married,female,25,nonblhis,1,a_no,0,240,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
2439,married,male,26,nonblhis,-1,a_no,0,833,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
160,cohabiting,female,27,hispanic,1,a_no,0,1,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
8170,nevermarried,female,27,hispanic,-1,a_no,0,257,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
4741,married,female,26,hispanic,1,a_no,0,114,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
537,divorced,male,26,nonblhis,1,a_no,0,235,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
443,separated,male,28,hispanic,1,a_no,0,38,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
2079,nevermarried,female,27,nonblhis,-1,a_no,0,287,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7732,married,female,24,black,-1,a_no,0,125,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
8039,nevermarried,female,25,black,3,a_no,0,266,smk_no,drnk_no,dm_no,s_no,ss_no,fair
1160,nevermarried,female,26,nonblhis,-1,a_no,0,691,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
5368,nevermarried,male,28,nonblhis,-1,a_no,0,398,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
2106,nevermarried,female,27,mixed,1,a_no,0,84,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7624,married,male,25,black,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
6696,cohabiting,female,25,hispanic,-1,a_no,0,468,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
4618,nevermarried,female,25,nonblhis,1,a_no,0,648,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7139,cohabiting,female,27,hispanic,3,a_no,0,105,smk_no,drnk_yes,dm_no,s_no,ss_no,good
8206,cohabiting,male,26,hispanic,2,a_no,0,105,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
4779,married,female,25,hispanic,3,a_no,0,306,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3500,nevermarried,male,26,nonblhis,-1,a_no,0,227,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
1393,cohabiting,female,24,hispanic,2,a_no,0,178,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
2134,cohabiting,male,28,black,-1,a_no,1,581,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
6971,married,female,26,hispanic,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
3068,nevermarried,male,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
7370,nevermarried,female,26,black,2,a_no,0,148,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
316,married,male,26,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_vskip,ss_vskip,fair
893,nevermarried,male,28,hispanic,-1,a_no,0,810,smk_no,drnk_yes,dm_no,s_no,ss_no,good
6969,cohabiting,male,27,black,1,a_no,0,246,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
6305,divorced,female,27,nonblhis,2,a_no,0,131,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
8561,married,female,25,hispanic,2,a_no,0,398,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7828,nevermarried,female,25,black,2,a_no,0,18,smk_yes,drnk_no,dm_yes,s_no,ss_no,fair
6036,married,female,27,nonblhis,-1,a_no,0,245,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
8634,cohabiting,female,25,hispanic,1,a_no,0,1937,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
1323,nevermarried,male,24,hispanic,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
1913,married,female,27,nonblhis,1,a_no,0,487,smk_yes,drnk_yes,dm_yes,s_no,ss_no,poor
7555,nevermarried,female,25,hispanic,-1,a_no,0,491,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
7945,married,female,25,black,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3810,nevermarried,female,27,hispanic,-1,a_no,0,241,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
1734,nevermarried,male,25,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,poor
7850,married,male,25,black,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
1496,nevermarried,female,27,nonblhis,-1,a_no,0,1299,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
3099,married,female,26,nonblhis,-1,a_no,0,648,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8155,married,female,25,hispanic,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
930,married,female,25,hispanic,2,a_no,0,208,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
8018,nevermarried,female,27,black,2,a_no,0,41,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
2728,nevermarried,male,24,nonblhis,-1,a_no,0,125,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
323,cohabiting,male,28,nonblhis,-1,a_no,0,340,smk_no,drnk_yes,dm_yes,s_no,ss_no,verygood
5204,married,female,24,nonblhis,2,a_no,0,194,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
2473,married,female,26,nonblhis,3,a_no,0,118,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7422,married,female,26,hispanic,2,a_no,0,366,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
3738,married,male,24,hispanic,1,a_no,0,300,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
1285,married,female,27,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3965,married,female,24,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5022,nevermarried,female,25,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4879,married,female,24,nonblhis,1,a_no,0,246,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
8300,nevermarried,female,25,black,-1,a_no,0,69,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,fair
7878,married,female,27,hispanic,3,a_no,0,173,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
2596,nevermarried,male,28,nonblhis,-1,a_no,0,288,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
8783,nevermarried,male,24,hispanic,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
1534,nevermarried,female,28,nonblhis,-1,a_no,0,-3,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
4558,cohabiting,female,26,nonblhis,1,a_no,0,326,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
5579,married,male,26,nonblhis,2,a_no,0,357,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
6894,cohabiting,male,24,black,-1,a_no,0,54,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
4975,cohabiting,male,25,nonblhis,2,a_no,0,83,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
3586,cohabiting,female,25,black,1,a_no,0,452,smk_no,drnk_yes,dm_no,s_no,ss_no,good
3606,nevermarried,male,25,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2444,m_ivskip,female,24,black,1,a_no,0,262,smk_no,drnk_yes,dm_yes,s_no,ss_no,poor
3971,separated,female,25,nonblhis,2,a_no,0,100,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
2968,nevermarried,male,24,nonblhis,-1,a_no,1,257,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
4851,nevermarried,male,24,nonblhis,-1,a_no,0,954,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
715,nevermarried,female,24,black,2,a_no,0,186,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
3177,married,female,24,nonblhis,-1,a_no,0,425,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
1543,married,female,26,nonblhis,1,a_no,0,1937,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
5474,nevermarried,male,25,nonblhis,-1,a_no,0,251,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7521,nevermarried,female,25,hispanic,-1,a_no,0,216,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
386,cohabiting,male,28,hispanic,-1,a_no,0,425,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
4053,married,female,28,nonblhis,-1,a_no,0,274,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
6619,nevermarried,male,24,hispanic,-1,a_no,0,332,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
6865,nevermarried,male,26,black,0,a_no,0,399,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
8255,nevermarried,female,27,black,-1,a_no,0,396,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
5875,married,female,27,nonblhis,2,a_no,0,832,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
6229,married,male,28,black,2,a_no,0,319,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
2390,nevermarried,female,26,black,1,a_no,0,135,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
4525,nevermarried,male,24,nonblhis,-1,a_no,0,94,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1706,married,female,24,nonblhis,3,a_no,0,227,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
3761,cohabiting,female,25,black,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
